项目批准号,项目类别,学科分类,项目名称,立项时间,项目负责人,专业职务,工作单位,单位类别,所属省市,所属系统,成果名称,成果形式,成果等级
11CGL088,青年项目,管理学,危险品物流风险管理的研究,2011-07-01,张冠湘,中级,华南理工大学经济与贸易学院,211大学、985大学,广东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08BSH043,一般项目,社会学,西部农村公共文化服务体系建设研究,2008-06-04,李少惠,副高级,兰州大学,211大学、985大学,甘肃,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BSH062,一般项目,社会学,我国事业单位人员养老保险分类改革研究,2011-07-01,高和荣,正高级,厦门大学公共事务学院,211大学、985大学,福建,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11CGL057,青年项目,管理学,我国低碳现代农业发展研究,2011-07-01,米松华,中级,浙江大学管理学院,211大学、985大学,浙江,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BTQ021,一般项目,图书馆、情报与文献学,人文社会科学评价中同行评议与科学计量相结合的机理研究和对策分析,2011-07-01,姜春林,副高级,大连理工大学人文与社会科学学部,211大学、985大学,辽宁,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BJY076,一般项目,应用经济,跨国公司嵌入与中国产业集群升级的实证研究,2010-06-17,李玉蓉,正高级,吉林大学经济学院,211大学、985大学,吉林,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BGL056,一般项目,管理学,地方治理背景下的土地增值收益分配研究,2011-07-01,朱一中,副高级,华南理工大学公共管理学院,211大学、985大学,广东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09CJY013,青年项目,应用经济,PPI和CPI传导机制分析及其实证研究,2009-06-04,孙坚强,中级,华南理工大学经济与贸易学院,211大学、985大学,广东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10CYY002,青年项目,语言学,英汉汉英同声传译过程中的认知控制模型研究,2010-06-17,梁君英,副高级,浙江大学外国语言文化与国际交流学院,211大学、985大学,浙江,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
12CJY017,青年项目,应用经济,要素和个体收入分配的联动机制及其调整对策研究	,2012-05-14,周明海,中级,浙江大学,211大学、985大学,浙江,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11CJY036,青年项目,应用经济,我国都市圈空间组织的经济绩效与空间结构优化研究,2011-07-01,孙铁山,中级,北京大学政府管理学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11CZW065,青年项目,中国文学,袁牧之整体研究暨《袁牧之全集》编辑整理研究,2011-07-01,杨新宇,中级,复旦大学中国语言文学系,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09XDJ006,西部项目,党史·党建,提高选拔任用干部公信度的心理综合模型,2009-06-19,陈永进,副高级,重庆大学贸易与行政学院,211大学、985大学,重庆,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09CYY019,青年项目,语言学,留学生汉字习得实证研究,2009-06-04,王骏,中级,上海交通大学国际教育学院,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BGL006,一般项目,管理学,基于产品内分工的内陆开放型加工贸易模式研究,2011-07-01,王旭,正高级,重庆大学贸易与行政学院,211大学、985大学,重庆,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
12BFX120,一般项目,法学,生态利益衡平的法制保障研究	,2012-05-14,黄锡生,正高级,重庆大学西部环境资源法制建设研究中心,211大学、985大学,重庆,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BWW042,一般项目,外国文学,新中国外国戏剧研究史,2011-07-01,何辉斌,正高级,浙江大学外国语言文化与国际交流学院,211大学、985大学,浙江,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10CGL027,青年项目,管理学,我国物联网发展现状及管理模式研究,2010-06-17,焦志伦,中级,南开大学经济与社会发展研究院,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BJY074,一般项目,应用经济,京津冀城市群区域综合性物流基地布局和政策研究,2010-06-17,刘秉镰,正高级,南开大学经济与社会发展研究院,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BJY074,一般项目,应用经济,京津冀城市群区域综合性物流基地布局和政策研究,2010-06-17,刘秉镰,正高级,南开大学经济与社会发展研究院,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BJL016,一般项目,理论经济,社会网络条件下的新宏观经济模型构建研究,2010-06-17,刘晓峰,副高级,南开大学经济学院金融学系,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09XZW001,西部项目,中国文学,1980年代的文艺思潮与美术报刊的关系研究,2009-06-19,吴永强,副高级,四川大学艺术学院,211大学、985大学,四川,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08XZZ004,西部项目,政治学,中国西部基层政府公共服务供给能力实证研究,2008-07-04,黄金辉,正高级,四川大学政治学院,211大学、985大学,四川,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08CYY020,青年项目,语言学,汉语佛教外来词历时研究,2008-06-04,顾满林,中级,四川大学文学与新闻学院,211大学、985大学,四川,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BFX006,一般项目,法学,现代权利理论研究：以“意志理论”与“利益理论”评析为起点,2011-07-01,彭诚信,正高级,上海交通大学凯原法学院,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BGJ036,一般项目,国际问题研究,中国对外贸易的隐含碳测度研究,2011-07-01,杨来科,正高级,华东师范大学,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09BFX087,一般项目,法学,文化财产的跨国流转与返还法律问题研究,2009-06-04,孙南申,正高级,复旦大学法学院,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BZX004,一般项目,哲学,马克思主义辩证法当代价值研究,2010-06-17,付文忠,正高级,山东大学威海分校哲学研究所,211大学、985大学,山东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10ASH005,重点项目,社会学,和谐社会建设背景下完善市场交易秩序的本土化研究,2010-06-17,刘少杰,正高级,中国人民大学社会与人口学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09AFX001,重点项目,法学,农民权利与国家利益的宪法保障--农村土地制度比较研究,2009-06-04,张千帆,正高级,北京大学法学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11CZX010,青年项目,哲学,市民社会批判视域中的马克思历史观及当代价值研究,2011-07-01,王代月,中级,北京航空航天大学思想政治理论学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08BFX058,一般项目,法学,我国协同主义诉讼模式的构建研究--以当事人与法院的作用分担为视角,2008-06-04,熊跃敏,正高级,北京师范大学法学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BMZ023,一般项目,民族问题研究,鄂伦春族口述家族史,2011-07-01,吴亚芝,副高级,中央民族大学民族博物馆,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BFX013,一般项目,法学,散居少数民族权益保护的现状与对策,2010-06-17,陆平辉,正高级,中央民族大学法学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09BZS041,一般项目,中国历史,清代至民国黄河上游区域城市研究,2009-06-04,赵珍,副高级,中国人民大学历史学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11AZD002,重点项目,0,以全球价值链引导我国经济结构转型升级,2011-10-10,郑江淮,正高级,南京大学,211大学、985大学,江苏,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09BYY039,一般项目,语言学,两汉出土文献文字研究,2009-06-04,徐正考,正高级,吉林大学文学院,211大学、985大学,吉林,高等院校、其他学校,两汉出土文献文字研究,专著,良好,2015-09-22,20151274,0,2000-01-01,0,0
10CZX005,青年项目,哲学,中国特色社会主义道路和模式的哲学研究,2010-06-17,漆思,正高级,吉林大学哲学社会学院,211大学、985大学,吉林,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BDJ019,一般项目,党史·党建,中国共产党农村扶贫开发工作史（1978-2010年）研究,2011-07-01,韩广富,正高级,吉林大学马克思主义学院,211大学、985大学,吉林,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
12BZS023,一般项目,中国历史,《长沙走马楼三国吴简》（1-4卷）语词汇释补正	,2012-05-14,沈刚,正高级,吉林大学古籍研究所,211大学、985大学,吉林,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08BXW016,一般项目,新闻学与传播学,数字媒介信息传播引发的集合行为及其防范,2008-06-04,白寅,副高级,中南大学文学院,211大学、985大学,湖南,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11CZW002,青年项目,中国文学,文学记忆史：理论与实践,2011-07-01,陈全黎,中级,湖南大学中国语言文学学院,211大学、985大学,湖南,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08CJL023,青年项目,理论经济,对外贸易、资源消耗与经济增长--理论模型与中国能源消费的实证分析,2008-06-04,余江,中级,武汉大学经济与管理学院,211大学、985大学,湖北,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08CFX039,青年项目,法学,危险社会与刑法理论的演进,2008-06-04,陈家林,副高级,武汉大学法学院,211大学、985大学,湖北,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10CZS018,青年项目,中国历史,清代漕运陋规研究,2010-06-17,晏爱红,中级,厦门大学人文学院历史系,211大学、985大学,福建,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
12CFX007,青年项目,法学,基于法律方法的司法公信力构造问题研究	,2012-05-14,周赟,副高级,厦门大学法学院,211大学、985大学,福建,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08CJY062,青年项目,应用经济,加快发展风险投资研究--跨国模式差异性的原因与绩效分析,2008-06-04,涂红,中级,南开大学经济学院金融学系,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08BGJ004,一般项目,国际问题研究,中印关系发展趋势及其影响因素,2008-06-04,张力,正高级,四川大学南亚研究所,211大学、985大学,四川,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10CRK004,青年项目,人口学,海外归国高层次人才迁移规律及其政策环境研究,2010-06-17,朱军文,中级,上海交通大学高等教育研究院,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
12CFX005,青年项目,法学,以法律职业为导向的法学教育改革研究	,2012-05-14,杨力,副高级,上海交通大学凯原法学院,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10CJL034,青年项目,理论经济,能源消费、污染排放与中国经济的可持续发展,2010-06-17,杨万平,中级,西安交通大学经济与金融学院,211大学、985大学,陕西,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11XJY029,西部项目,应用经济,贫困地区小额信贷的目标偏移问题研究,2011-07-01,聂强,中级,西北农林科技大学,211大学、985大学,陕西,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BJY118,一般项目,应用经济,影响我国消费率偏低的心理因素及对策研究,2011-07-01,江林,正高级,中国人民大学商学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BJY118,一般项目,应用经济,影响我国消费率偏低的心理因素及对策研究,2011-07-01,江林,正高级,中国人民大学商学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
07AJY002,重点项目,应用经济,政府会计模式改革及设计研究：基于政府公共管理与预算管理框架,2007-06-04,荆新,正高级,中国人民大学商学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09BSH031,一般项目,社会学,男女平等就业的社会政策研究,2009-06-04,余秀兰,正高级,南京大学公共管理学院,211大学、985大学,江苏,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08BYY034,一般项目,语言学,对外汉语教学词汇主导模式研究,2008-06-04,赵世举,正高级,武汉大学文学院,211大学、985大学,湖北,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
12BGL113,一般项目,管理学,基于制度嵌入的村卫生室基本药物制度实施模式与绩效评估研究	,2012-05-14,刘军安,副高级,华中科技大学,211大学、985大学,湖北,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08CZZ020,青年项目,政治学,预算改革与责任政府建构：来自地方政府的调研,2008-06-04,牛美丽,副高级,中山大学政治与公共事务管理学院行政管理系,211大学、985大学,广东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08XSH011,西部项目,社会学,石羊河流域水资源管理的有效性评估,2008-07-04,李凤民,正高级,兰州大学,211大学、985大学,甘肃,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11CJY026,青年项目,应用经济,残疾人就业问题研究,2011-07-01,廖娟,中级,北京大学教育学院教育经济研究所,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BGL098,一般项目,管理学,移动电子政务平台的公共服务模型与实证研究,2010-06-17,郭俊华,副高级,上海交通大学,211大学、985大学,上海,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BTY031,一般项目,体育学,从规制到良序：我国体育赛事法治化研究,2011-07-01,张新萍,副高级,中山大学教育学院体育系,211大学、985大学,广东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11XGL015,西部项目,管理学,专业社区成员隐性知识共享机制研究,2011-07-01,刘海鑫,中级,西安交通大学管理学院,211大学、985大学,陕西,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08BZX038,一般项目,哲学,康有为与儒学的近代转型,2008-06-04,干春松,正高级,中国人民大学哲学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10AGL001,重点项目,管理学,改革开放以来中国企业管理思想和管理模式创新研究,2010-06-17,王利平,正高级,中国人民大学商学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11AJL003,重点项目,理论经济,居民收入来源结构优化研究,2011-07-01,范从来,正高级,南京大学经济学院,211大学、985大学,江苏,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BZW018,一般项目,中国文学,中国早期文论的发生研究,2010-06-17,林岗,正高级,中山大学中文系,211大学、985大学,广东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10BRK003,一般项目,人口学,人口与资源环境关联演变和粮食安全研究,2010-06-17,原华荣,正高级,浙江大学中国西部发展研究院环境与资源研究,211大学、985大学,浙江,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11AXW007,重点项目,新闻学与传播学,网络舆情监测与引导机制研究,2011-07-01,喻国明,正高级,中国人民大学新闻学院,211大学、985大学,0,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
11BXW015,一般项目,新闻学与传播学,“三网融合”与广播电视新闻传播研究,2011-07-01,何志武,正高级,华中科技大学,211大学、985大学,湖北,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09BZX009,一般项目,哲学,科技革命与人的全面发展的理论研究,2009-06-04,赵彤,副高级,南开大学马克思主义教育学院,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
09BKS036,一般项目,马列·科社,印度政党政治中的左翼政党问题研究,2009-06-04,张淑兰,副高级,山东大学政治学与公共管理学院,211大学、985大学,山东,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
06BZS038,一般项目,中国历史,民国时期华北地区社会性别史研究,2006-07-01,侯杰,正高级,南开大学历史学院,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
10CZX002,青年项目,哲学,意大利马克思主义哲学的发展逻辑研究,2010-06-17,王时中,中级,南开大学哲学系,211大学、985大学,天津,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
08CKG003,青年项目,考古学,西藏西部后弘期佛教壁画研究（10-13世纪）,2008-06-04,张长虹,中级,四川大学中国藏学研究所,211大学、985大学,四川,高等院校、其他学校,0,0,0,2000-01-01,0,0,2000-01-01,0,0
